index,bwd_byts_b_avg_median_443,bwd_byts_b_avg_max_5228,flow_iat_min_max_443,fwd_iat_mean_median_443,flow_byts_s_median_443,bwd_header_len_mean_80,subflow_bwd_pkts_mean_80,tot_bwd_pkts_mean_80,flow_iat_std_median_443,bwd_byts_b_avg_max_443,fwd_pkts_s_median_443,bwd_pkt_len_std_median_443,bwd_blk_rate_avg_mean_443,bwd_pkt_len_mean_max_443,fwd_iat_std_median_443,flow_pkts_s_median_443,bwd_byts_b_avg_sum_80,bwd_seg_size_avg_max_443,bwd_iat_std_median_443,bwd_blk_rate_avg_median_443,hash,malicious,family
556,4599.0,6746.0,1967.0,11504.203894616265,58784.92245232153,80.0,4.0,4.0,20260.08251562622,6911188.0,76.47762582578032,457.35191490635975,3215981.3887157263,1491.9583333333333,24154.07364019908,157.2021492928337,0.0,1491.9583333333333,22234.917928729723,2073752.2898784373,1DDF76DE7F9860D36936A6DB5751E189E9CB69820EFB121346D8D1169E29D32D,1.0,revmob
558,0.0,6747.0,29976.0,27417.25,17833.063341086185,80.0,4.0,4.0,30145.273482733,26655970.5,39.30869115161362,432.47214939230486,1163667.249793677,1493.624513933895,41643.71941241561,85.23160567373341,0.0,1493.624513933895,39810.95911652692,0.0,1DF2D27BB0D6AEE907299C61108A5E11D60AFF262F765D376D4ED87DBB55289A,1.0,roversa
562,0.0,6745.0,29056.0,28128.75,17072.127101482376,80.0,4.0,4.0,30475.66950969048,26655970.5,37.96178094503661,432.47214939230486,1413007.3271742836,1492.9639396474938,44372.1640193545,81.57860141708963,0.0,1492.9639396474938,40871.44585351406,0.0,1E34CD3F9222989C0F87231849E754210FF776C1A1B8881710E0E2887FFE17C7,1.0,gappusin
565,4604.0,6746.0,2103.0,11917.02118742724,86893.36669116994,80.0,4.0,4.0,14908.802459843537,26477663.0,88.19021850145944,507.1419603900518,3063822.4434502875,1493.6748497947422,20880.024917628987,201.1653498559992,0.0,1493.6748497947422,20225.913309054355,1771335.6794668837,1E5A645BD123A2839279C71B9D2EECF33E565B2F5D0230B825052B066201759B,1.0,gappusin
566,4263.0,6747.0,2117.0,10316.565972222224,72543.85101920771,80.0,4.0,4.0,20095.60156490616,5006450.0,86.19051232845983,448.2834117952382,2994568.106167698,1491.927376171352,27340.07484760701,184.56652497413705,0.0,1491.927376171352,21996.004062991866,1299052.7557230052,1E9704831396E8E428DA84FDB9C332293BE3E03F14FA133666588E55B84488EB,1.0,gappusin
567,4605.0,6746.0,2235.0,9247.2,101950.91252359976,80.0,4.0,4.0,15549.59283478188,6911217.0,111.7271622697373,469.5209973389356,3513505.829586415,1491.8695652173913,21599.913398889035,223.4543245394746,0.0,1491.8695652173913,21093.379179496114,1912500.0,1EB732E91F7C5C0A63C82B9BABD58563AFEC64D81B50EB9F11DE3CDE6C20554E,1.0,revmob
570,3334.0,6746.0,2208.0,10180.5,34091.59234392224,80.0,4.0,4.0,25058.193716838246,26477660.5,48.44148827157044,459.029032733837,3067197.9315212662,1493.674713862382,33241.36333059144,100.6092448717232,0.0,1493.674713862382,28787.02187315075,1938480.0965018093,1EEBA567B7E838BC3FDAD644E194D54C71A17259B1AFD3DF8D6583ED5337CF55,1.0,gappusin
573,4600.5,6746.0,1916.0,15831.23106060606,45666.15215791747,100.0,5.0,5.0,32496.971286405285,26477660.0,65.64617328509324,485.3583700440489,3376312.737826691,1492.850304529882,35440.74768309853,141.074483901129,0.0,1492.850304529882,30833.41758874122,2106869.995083086,1F063FC262AA5D37AD24B8348496825CB577E79C7464D6DFFC2F2A02208389EB,1.0,gappusin
574,4240.0,6745.0,2129.0,10455.9375,89502.76243093923,80.0,4.0,4.0,15704.45187042367,6910810.0,99.9029514186219,547.0847419218983,3338865.8251050888,1492.2853277835588,22293.60513559275,190.8906959874776,0.0,1492.2853277835588,21602.58027376301,1886057.1488656967,1F13BF69F54567841DD0BE0FBA62C616D652457E33730B0F01855B0430E71D93,1.0,gappusin
575,4617.0,6746.0,2205.0,24423.894736842107,34534.4376413534,80.0,4.0,4.0,54870.87693068189,6910840.0,41.49729445947153,485.1308959133753,5161535.078547447,1491.9586680053546,78105.55704612998,83.21346614311508,0.0,1491.9586680053546,70528.76400399205,2144387.045526183,1F22B982A7A73F66413100550DD2C8E1F5AD295716ED4DF43E92F40BB09973E3,1.0,gappusin
576,4599.0,6746.0,12085.0,10034.849699398796,76982.09718670076,80.0,4.0,4.0,22062.548671186672,6910753.0,85.25149190110827,525.6559811571783,2490885.97813556,1491.958500669344,24857.70390361909,184.91360071414908,0.0,1491.958500669344,19587.669131656417,686051.885437354,1F278DAC9D1CB404B0DB39500F7FD86A5D367F6575B870965D70D770AC529517,1.0,airpush
577,4599.0,6746.0,2208.0,9524.666666666666,74787.9448419656,80.0,4.0,4.0,16079.750955814596,5006450.0,102.33319688907082,467.3702664658197,4630018.783826649,1491.8281746695666,20472.784912551942,206.00757323078733,0.0,1491.8281746695666,19139.25320800161,2158768.9930466134,1F335227376F26C4492306B6110A43CA6039D0346D0F1B2F774A95D5E5ED7947,1.0,dowgin
578,4599.0,6745.0,2222.0,12771.222222222224,66755.6321452589,80.0,4.0,4.0,19339.599087227,26477664.0,80.50326038204547,505.0438061550234,3168855.640111534,1493.6749041676862,26314.024398589943,155.89399208538194,0.0,1493.6749041676862,26668.149973913485,661267.2411168285,1F37F37902AE8C6FA71FB72A1607A9BEDF551DEF9F2DBAB4E94FBCA89B6BDC90,1.0,gappusin
580,4604.0,6746.0,1951.0,10704.2,71959.08666496901,80.0,4.0,4.0,18021.29815450468,6911043.0,87.976505642651,472.0321073825381,3118278.802110091,1491.8697324414716,24895.27377932098,190.5487804878049,0.0,1491.8697324414716,19445.04302754793,1811662.7265563435,1F47A428E4622B57FAE4469FE3C7A03B32EB78675C2D2D8055BEBF80947D72E3,1.0,gappusin
581,4604.0,6744.0,2646.0,18426.85625,31278.32274724856,100.0,5.0,5.0,33551.08782334664,13732960.0,36.84160859845268,523.8149816748164,2744477.346946358,1493.5258909853248,41210.8957278602,71.1215018712976,0.0,1493.5258909853248,41319.24251008975,1358301.10833179,1F5D9D024A1A671DD21D661D435D8448E7CA5BEADB9FBBB74C5B60D0C6F9A734,1.0,gappusin
582,4604.0,6745.0,7224.0,10863.3,78475.2331243729,80.0,4.0,4.0,13709.683220264427,26477664.0,97.35202492211836,490.24926340041577,3016823.368716874,1493.5966290607585,17138.92100923937,202.51673064354296,0.0,1493.5966290607585,18397.37535467569,2148159.057437408,1F5F71241D4FD686F7C15E70D815F126CD60900E157D6B1E6A50B302F3B8BEC3,1.0,gappusin
583,4605.0,6745.0,2110.0,26339.97380952381,37529.6540739514,100.0,5.0,5.0,49161.416022023135,26477660.5,41.43185343552926,514.932339284352,4511092.848031766,1493.674713862382,68134.05170302688,81.72494698735112,0.0,1493.674713862382,32095.98179700949,2178377.8928709915,1F9630B85A4E5CDF018FD685D1460886B63E89FB09325D108C87F598EFAD4792,1.0,gappusin
586,0.0,6746.0,9121.0,25410.875,19280.067316347697,75.0,3.75,3.75,29803.768941637954,26655967.0,42.42501378812948,432.47214939230486,3969978.806684999,1493.5854508141388,41328.49854141207,90.6817357438766,0.0,1493.5854508141388,39488.16705868128,0.0,1FE38E0772AAADB938BA4E83422DEA239752F49332AFD8EAED3370B31E740519,1.0,kuguo
587,4611.0,6746.0,2575.0,13030.984848484848,63264.277670280615,80.0,4.0,4.0,20702.45608047342,5006363.0,79.90081821520454,507.1725931759509,3794986.223442501,1491.958500669344,29283.250281850986,169.2038001584104,0.0,1491.958500669344,30966.2058266546,2979360.080540461,1FFA123A9F54AFFE1EFD7BDBB9E7C34D0DBC0C2D11F3829208FC0DBBE014C714,1.0,gappusin
591,4244.0,6747.0,337451.0,30606.25,16008.802363156956,80.0,4.0,4.0,30861.39633531561,26655996.5,33.13794220742879,476.0261442399986,4261623.260411051,1492.5581585677749,41149.21696188627,73.27702572409271,0.0,1492.5581585677749,39543.0491127809,186181.1352684422,200C2C233EC8D09BCB5A43458F38B433AD138F721EDE32E08FCDB9B3B8A98388,1.0,gappusin
592,0.0,6746.0,2001.0,8552.366666666667,92766.75070545856,80.0,4.0,4.0,10693.420837157,5006450.0,123.86537830642646,452.5850611813987,2126162.13651598,1491.9583333333333,14836.611411778404,260.6665515961606,0.0,1491.9583333333333,13456.312167780989,0.0,20220CFB869505233BFA5F4BF4DAC046E76B4D41CCA1349AB6EE7CE3A59C92ED,1.0,smalihook
594,4606.0,6745.0,1877.0,9953.333333333334,99815.157116451,80.0,4.0,4.0,14988.388799113412,5006363.0,95.05216901737992,479.2494348805571,5610651.078351012,1491.462744436952,21349.571413431,218.79883902656843,0.0,1491.462744436952,20242.713612472995,3046465.2821481014,20455A798D65F5C89619B9D3A7B21A3D1EE73AF13156ACA2F363DC1EFF8366E8,1.0,gappusin
596,4598.0,6745.0,2237.0,9318.41935483871,84655.20428914772,80.0,4.0,4.0,11442.83289759237,26477659.5,110.77609036559572,453.713913717318,3452858.097134183,1493.048696975461,16893.220471209417,223.6106285745541,0.0,1493.048696975461,11891.416701133638,1869691.681210006,20660B77389B1F01455FF39F53CCF1031D06752BDAED2B9F76754E8BBE3EAF5D,1.0,gappusin
597,4605.0,6744.0,4224.0,8294.285714285714,83981.33748055987,80.0,4.0,4.0,11203.20398534232,5006363.0,108.6753083661875,487.6045850942736,3925848.755058933,1491.7101669195752,14040.544532727718,224.7501815289928,0.0,1491.7101669195752,13891.14994114958,2780276.8166089966,20667068E5456C5172886FF6AA8FFCA13DD12D8820443F8CE86E0C4039C6AC9D,1.0,dowgin
598,4604.0,6746.0,1828.0,48269.93137254902,22262.49581817529,100.0,5.0,5.0,94946.43938822616,26477659.5,24.74462110481717,524.4503950469073,3495244.708790502,1492.8214049976427,143033.11280952606,49.41034852311377,0.0,1492.8214049976427,49796.31903859884,1952197.2269579885,206A6F8A4481AD705621138761F1DF851C1C35A8BC6337721C9BFDB71F428A93,1.0,pircob
601,4598.5,6746.0,2158.0,13119.4375,68202.4566292155,80.0,4.0,4.0,21424.7216910793,26477664.0,76.78705419037476,516.1961079636322,2713177.645335236,1492.849543205177,24841.19982789318,171.50127603553065,0.0,1492.849543205177,23812.13602257723,1235278.95941495,209454F4508DB4CF7F5EA45535EB885E3E7BFE22672D61362D976C9BBA53BD14,1.0,smsreg
606,1900.75,6746.0,1924.0,9413.458333333332,85809.70190383191,80.0,4.0,4.0,16949.011223193887,5006450.0,108.3126823618332,499.2077987679367,3093543.590165201,1491.869397993311,22935.68258765574,233.3881595975323,0.0,1491.869397993311,19826.972775416554,166272.76797708427,20BA40D812F1BB0328D85756E4CC458619736B45C37DA76D9D34165620A387E9,1.0,revmob
607,0.0,6717.0,17473.0,24275.375,20252.63114619306,75.0,3.75,3.75,29430.785835395032,26656001.0,45.52039709619449,432.47214939230486,2201601.0538094426,1490.1358762997684,41063.62814412987,96.6159009432763,0.0,1490.1358762997684,39202.63938424756,0.0,20CEBCAA459FF1D12D4D4FE66DDCA8DB7BA9CDB63F93C8D30622349489BFD977,1.0,airpush
608,4617.0,6746.0,2917.0,13375.727272727272,45891.453706876695,100.0,5.0,5.0,29566.5,6910956.0,65.25498384939151,504.4956788714845,3767359.003741794,1491.6293261996325,33302.23584025553,153.32074461450955,0.0,1491.6293261996325,26213.380991055856,2402814.045651439,20D02656D77B85832A352364C23D57D0FABC883D74292643B7A95DF9FA9BFEC4,1.0,gappusin
610,0.0,6746.0,1860.0,8530.636363636364,87995.98664304639,80.0,4.0,4.0,14179.03036410162,6910753.0,94.06305360026336,375.2389197745621,3878057.246589424,1491.958500669344,17409.70751673278,188.12610720052675,0.0,1491.958500669344,18208.484169515024,0.0,20D242BBB4CDCCECEEA01D0B96FA352926BAC710771A592B2BEEFA1FF47A4F2B,1.0,viser
613,4599.5,6746.0,2071.0,12509.081395348836,57359.13941709415,80.0,4.0,4.0,23175.82102508354,6910811.0,76.81280008838993,482.67250850877656,3801157.714089703,1491.958500669344,31135.18990905856,163.53919304863174,0.0,1491.958500669344,25999.94409628686,1701834.4082999025,21017BA09047F5B31889388328652D1C4CB8D21C796B086A7775A87869AA4106,1.0,revmob
614,0.0,6746.0,14185.0,26201.875,18943.555221000257,100.0,5.0,5.0,30023.33530642841,26655970.5,39.7568197615264,432.47214939230486,2503452.8667681874,1493.624513933895,42152.00142213878,89.24534817709318,0.0,1493.624513933895,39867.56284014165,0.0,212BBA3833BA954E563A1CD742884B6299EBB03041B6513F2FC5FEDA135134F8,1.0,ewind
615,4598.5,6745.0,5229.0,9030.772727272728,77561.11446280107,80.0,4.0,4.0,14753.198735345832,6910898.0,111.90692224948754,452.0916705289544,3871338.269696205,1491.958500669344,19075.243502245907,204.7584678917972,0.0,1491.958500669344,12699.63062590261,3269452.8305436336,2134634F5D4D27996C4A6337BB1565EB986748C6DAD5FFF0CA58D5E8CB82B800,1.0,dowgin
616,4619.0,6716.0,27360.0,24880.18181818182,31336.077223944503,80.0,4.0,4.0,27412.68180958587,26656000.5,43.38336881870424,627.5063094243333,7911189.543852475,1493.6650103966947,38339.78978998836,94.12480224741066,0.0,1493.6650103966947,35586.815782179685,9502057.613168724,214699FBD5D3ED2247305ABA4BF93087922F3E7C5AC2925B5248D7B6F0D2D69A,1.0,gappusin
617,4602.0,6746.0,2466.0,12831.44138755981,63966.90886640364,80.0,4.0,4.0,18955.66850883741,6910840.0,74.27755146942428,460.87323526787566,3735175.0831441786,1491.8697324414716,28478.456456159987,161.03104142432858,0.0,1491.8697324414716,24086.758612675483,2686286.9740324565,214D77D413B3CA89967141BD868DC960AFA17BE6AD4D0026A545C58B94566D11,1.0,revmob
618,4418.0,6746.0,2144.0,15709.3,38127.54707634338,80.0,4.0,4.0,23098.813908180997,26477663.5,64.80253201789526,494.401198422167,3291393.47576426,1493.7140177260617,30034.96372162184,136.51973272647632,0.0,1493.7140177260617,29867.440696677942,2385218.330646146,215303EFD2FB6B95C65EF7FF129561D4D0848669510C1903F25780FDC2BBC361,1.0,gappusin
619,4605.0,6745.0,2694.0,20380.92857142857,45893.74520297337,100.0,5.0,5.0,30142.56182706214,5006450.0,50.21204934685711,511.2788378174868,3712511.606982125,1491.9586680053546,37489.88319072654,115.53475803436106,0.0,1491.9586680053546,39577.25225666254,1114205.669083718,215833619B323C870C2D04FB05C6236A680C5B6E61439691FD4E39F872B3ACAC,1.0,revmob
621,4605.0,6745.0,2667.0,12953.419299853373,43681.122604098025,80.0,4.0,4.0,26203.307623788576,6911043.0,68.8546196957317,478.61509461381206,3500081.050357829,1491.8695652173913,27196.514405325943,138.49852659721202,0.0,1491.8695652173913,24587.552811593792,2561300.2877876675,2161AE3F7CB39987BA09F8155E767775E1CA2CC93D736F40D8D2FDCC2CAD3873,1.0,airpush
622,4608.0,6718.0,2065.0,16825.285714285714,42025.0499947374,100.0,5.0,5.0,34533.24665820132,6931836.0,44.93096969201862,518.5527552718238,3530906.8260293803,1491.700568752091,39384.93317564472,89.86193938403724,0.0,1491.700568752091,38412.59567902174,1912654.3209876544,2166AB199D145D3A736D87D6E1EA6FC31BF0886627FF9A7AFC8830132647023B,1.0,youmi
623,4617.0,6746.0,2128.0,10905.967741935485,73209.42883046238,100.0,5.0,5.0,21286.030344835784,6910811.0,92.18971378781455,503.1275111907584,3689483.482252568,1491.958500669344,28509.36475575805,201.97939810139368,0.0,1491.958500669344,23445.14842195169,2836203.275934481,2184F24658CB78F0B1898E4AF6CB58B0474C976E266567A1CF8FC40083ACEF98,1.0,gappusin
624,4607.0,6717.0,12776.0,9614.25,77511.96172248805,80.0,4.0,4.0,10691.46224725014,6911099.0,93.80178640290994,555.94122790893,4050858.740426803,1491.9534805890228,13697.36669181343,218.80641102784315,0.0,1491.9534805890228,11652.697064062062,2048726.9534679544,2194B0D3ADC491AFECA26D19825EB9A3770665935FF9044C21D0F835C1F7E8FF,1.0,dowgin
625,4611.0,6746.0,2056.0,18297.3125,44652.878606246246,100.0,5.0,5.0,22911.580567115558,6911101.0,56.02500528247807,509.4833011560111,2835593.8266328583,1491.9586680053546,32805.01457570508,124.70279906598633,0.0,1491.9586680053546,29090.073549994613,1978575.645249165,219A32B64D3C844FB824C9B16CF4465D5E72FA5CA6DFBF7AB49C8A24A4448A62,1.0,gappusin
626,4618.5,6717.0,2220.0,28757.72323446328,30747.01918332039,120.0,6.0,6.0,70480.88081268994,5006450.0,34.1993072589152,539.7418754805584,3479993.165205671,1491.9536479250337,94895.85585833831,59.42726927571088,0.0,1491.9536479250337,34540.60813172732,2424244.229131294,21B13D412761E79AA60900214A3C16AE880B2240B3893C1ADEF20170AAA91B98,1.0,dowgin
629,4598.0,6745.0,2088.0,10498.25,67535.50347729531,80.0,4.0,4.0,11086.322141328104,26477660.5,104.0775261928441,504.49353563747474,3066199.229897189,1493.674713862382,14917.859597550254,190.50794179982373,0.0,1493.674713862382,12074.287648133804,1907816.852367688,21F1AF149688B67B8238C52283DFFE4BA1FB1619AD4C735397A7E387F89C689E,1.0,airpush
630,4417.5,6747.0,24312.0,10466.016666666666,68266.27685917076,100.0,5.0,5.0,12566.92635370258,5006450.0,87.03971937056932,493.8006107921796,2727685.1089622667,1491.9275435073628,17732.104535862996,176.93876639809082,0.0,1491.9275435073628,16628.64536720114,1683537.5004941695,2220F06D0C4F813F92D0B12C903F5AC2007AEE80C9621FF30D802A45F37048B2,1.0,gappusin
631,0.0,6747.0,44165.0,27054.125,17179.673843390774,80.0,4.0,4.0,30455.15162127241,26655996.5,38.37607788808768,432.47214939230486,1593760.2019140474,1493.625918124865,42383.13994974889,83.78163859246847,0.0,1493.625918124865,40083.309953859134,0.0,224885362E70B1970D57C28D865A20E1717347450B48E87840D1D4C3F04F61AF,1.0,gappusin
632,0.0,6746.0,14489.0,25507.4375,19364.49852929528,80.0,4.0,4.0,30170.17191188524,5005986.0,43.726801845498,432.47214939230486,909100.8358620988,1487.8961726384364,42118.51461981131,90.40578126785871,0.0,1487.8961726384364,39993.33343264395,0.0,22524F2FC0E602879CE5E92715FE64F2FDC0BDF977206A8B88F74FEC71F5B488,1.0,nineap
636,4599.0,6746.0,3107.0,11019.1,61654.575327666535,120.0,6.0,6.0,19604.737505001183,6911188.0,82.52620206915697,451.4648874384076,3238396.6758140987,1491.4665141430949,23962.824787839498,152.54215544057357,0.0,1491.4665141430949,19567.253291986413,1412886.6805577816,228B13E3B253D5754ADDAA55EF26224AB20C9558EE4AFAF48B72F830D8907853,1.0,gappusin
637,0.0,6827.0,998749.0,29606.23076923077,13565.517906070578,22.666666666666668,1.1333333333333333,1.1333333333333333,35640.76103149764,26655971.0,30.27611819796545,432.47214939230486,2939599.998042176,1492.029546612328,45678.35140846871,68.31223244375627,0.0,1492.029546612328,40777.81643504072,0.0,22903547C83DCE9239E63C5E066EE9BDFB0A474FBAB1E53DCBD6D9AA32E298D2,1.0,smsreg
638,4617.0,6745.0,2204.0,21693.25,27821.23181371306,106.66666666666669,5.333333333333333,5.333333333333333,29370.24734068778,6991516.0,48.05534227963622,501.0007581203727,3654788.680174988,1492.318658712199,41779.60231605251,103.5881335808824,0.0,1492.318658712199,35698.11178451308,1637308.8478547074,22B11F07C7795870CFD39E6C032F2753986B5280F85E206AAAB6D31597468ACC,1.0,gappusin
639,4605.0,6717.0,9743.0,10638.0,48966.62118500404,80.0,4.0,4.0,25431.82404745328,26477664.0,73.32722273143905,554.1746803931852,3368973.435917276,1493.6749041676862,30153.47819754335,138.45159834678535,0.0,1493.6749041676862,29234.598294551382,2529921.25984252,22CDF4DC2A7F0444003B0C357B03EA9ACAA47E1C2517FA79701902291FD46612,1.0,systemmonitor
642,4604.0,6717.0,1835.0,13527.803030303032,41009.73301978168,100.0,5.0,5.0,25180.141680465844,6911042.0,60.37275035321918,477.7882199182269,5540443.538050118,1491.968153922707,26585.06201068565,132.63275514798033,0.0,1491.968153922707,21997.16241607455,2746851.970356914,22DF82E22BDB52F3AB568F7D5C3862DEE469C41046A374E4505915E0A8D6520F,1.0,smsreg
643,0.0,6718.0,25616.0,26089.875,18758.89512440084,80.0,4.0,4.0,29860.608298867508,26656001.0,38.76219394017701,432.47214939230486,1041869.8626266684,1493.5872870142846,41528.21103177935,90.3823649735037,0.0,1493.5872870142846,39513.77007457239,0.0,23077AF3E3634F4E7049235E62C7011AB2D691F49D6097E06BD44D0F626E2BED,1.0,youmi
645,4598.0,6746.0,2062.0,9680.2,79503.53518239259,80.0,4.0,4.0,17088.66845680689,6911507.0,89.11067545891997,504.4956788714845,3321362.787586307,1491.9586680053546,20967.888496460488,202.12042702533856,0.0,1491.9586680053546,18820.164876699648,484564.32409651246,2316BD153E0A4336C083D0F732C6FF9DDA1391C004F9B1C87B1A2D055025833B,1.0,revmob
647,4600.0,6745.0,2455.0,12885.772727272728,52966.78028526521,80.0,4.0,4.0,20444.337293783763,6911043.0,79.41600886085484,462.55241212715936,3623245.660540794,1491.958500669344,23702.6081440573,171.7211898661266,0.0,1491.958500669344,22414.56542409676,812474.4896167375,2323B88F7BF6FBAC81C44670265522E008D90F5147515188822EEE7DF72C521F,1.0,airpush
648,4619.0,6716.0,10449.0,26609.40909090909,25818.8236112552,100.0,5.0,5.0,28864.002673364517,26656000.5,39.26424453594118,610.7027884899205,6791735.467980653,1493.5872600113412,39154.31432287303,84.64128061491448,0.0,1493.5872600113412,37690.201526468176,8733985.530018426,23249798E82888AC51465E297870EE192C5B47E45A6FA2D391059E2BAA53453B,1.0,systemmonitor
651,4599.0,6745.0,2497.0,10047.333333333334,79615.60351998599,80.0,4.0,4.0,16641.941110606323,5006450.0,80.202109315475,490.2720140519701,3620645.883484697,1491.958500669344,21824.63041815116,181.36428617150665,0.0,1491.958500669344,21655.376340299423,1195270.7856598017,2347AACC740BBBAC4CB232B9BC2C6A729EA3208B6FE30D3F3C7B4D68CE80123B,1.0,dowgin
654,4170.0,6746.0,2175.0,10478.6375,74430.74963892184,80.0,4.0,4.0,15382.58375683108,5006363.0,98.90885881182348,495.07769580048057,3739007.489102386,1491.8695652173913,23678.967050217896,193.54345229380607,0.0,1491.8695652173913,22115.75463924844,1192062.5006588446,238010C7C2CB1713CFB4606C7A927E240D36133A833E0F9ECA73FBD0B93B937C,1.0,gappusin
655,4605.5,6745.0,2157.0,7185.731501632209,94641.85268803118,80.0,4.0,4.0,9305.951210466028,5006450.0,129.37417126197886,496.4576030668875,3499940.672975801,1491.881713234064,12957.570383535753,265.70950473486823,0.0,1491.881713234064,10417.830339603534,2818397.96766375,239381DA71F241B601FE5495AD3E233DEA0B130813C305B39871D860BCE6AE9D,1.0,gappusin
